"agno","mes","dia","valor","sitio"
1994,8,1,198,"El Tepual Puerto Montt"
1994,9,1,194.8,"El Tepual Puerto Montt"
1994,10,1,174.7,"El Tepual Puerto Montt"
1994,11,1,158.2,"El Tepual Puerto Montt"
1994,12,1,158.6,"El Tepual Puerto Montt"
1995,1,1,125.9,"El Tepual Puerto Montt"
1995,2,1,27,"El Tepual Puerto Montt"
1995,3,1,60.8,"El Tepual Puerto Montt"
1995,4,1,136.6,"El Tepual Puerto Montt"
1995,5,1,208.8,"El Tepual Puerto Montt"
1995,6,1,264.9,"El Tepual Puerto Montt"
1995,7,1,172.6,"El Tepual Puerto Montt"
1995,8,1,163.4,"El Tepual Puerto Montt"
1995,9,1,85.8,"El Tepual Puerto Montt"
1995,10,1,109.7,"El Tepual Puerto Montt"
1995,11,1,49.6,"El Tepual Puerto Montt"
1995,12,1,8.9,"El Tepual Puerto Montt"
1996,1,1,57.3,"El Tepual Puerto Montt"
1996,2,1,68.5,"El Tepual Puerto Montt"
1996,3,1,147,"El Tepual Puerto Montt"
1996,4,1,117.4,"El Tepual Puerto Montt"
1996,5,1,134.2,"El Tepual Puerto Montt"
1996,6,1,68.6,"El Tepual Puerto Montt"
1996,7,1,81.8,"El Tepual Puerto Montt"
1996,8,1,151.6,"El Tepual Puerto Montt"
1996,9,1,98.2,"El Tepual Puerto Montt"
1996,10,1,115.4,"El Tepual Puerto Montt"
1996,11,1,152.2,"El Tepual Puerto Montt"
1996,12,1,94.8,"El Tepual Puerto Montt"
1997,1,1,248.6,"El Tepual Puerto Montt"
1997,2,1,57.4,"El Tepual Puerto Montt"
1997,3,1,40.8,"El Tepual Puerto Montt"
1997,4,1,276.7,"El Tepual Puerto Montt"
1997,5,1,111.9,"El Tepual Puerto Montt"
1997,6,1,356.5,"El Tepual Puerto Montt"
1997,7,1,280.4,"El Tepual Puerto Montt"
1997,8,1,129,"El Tepual Puerto Montt"
1997,9,1,135.5,"El Tepual Puerto Montt"
1997,10,1,177.2,"El Tepual Puerto Montt"
1997,11,1,108.8,"El Tepual Puerto Montt"
1997,12,1,101,"El Tepual Puerto Montt"
1998,1,1,39.2,"El Tepual Puerto Montt"
1998,2,1,11.2,"El Tepual Puerto Montt"
1998,3,1,86.4,"El Tepual Puerto Montt"
1998,4,1,74.8,"El Tepual Puerto Montt"
1998,5,1,111.2,"El Tepual Puerto Montt"
1998,6,1,100,"El Tepual Puerto Montt"
1998,7,1,130.8,"El Tepual Puerto Montt"
1998,8,1,208.9,"El Tepual Puerto Montt"
1998,9,1,92.6,"El Tepual Puerto Montt"
1998,10,1,55.4,"El Tepual Puerto Montt"
1998,11,1,76.4,"El Tepual Puerto Montt"
1998,12,1,63.2,"El Tepual Puerto Montt"
1999,1,1,64.8,"El Tepual Puerto Montt"
1999,2,1,45.2,"El Tepual Puerto Montt"
1999,3,1,116.8,"El Tepual Puerto Montt"
1999,4,1,65,"El Tepual Puerto Montt"
1999,5,1,125.2,"El Tepual Puerto Montt"
1999,6,1,247.4,"El Tepual Puerto Montt"
1999,7,1,136.4,"El Tepual Puerto Montt"
1999,8,1,207.8,"El Tepual Puerto Montt"
1999,9,1,138,"El Tepual Puerto Montt"
1999,10,1,50.4,"El Tepual Puerto Montt"
1999,11,1,67.4,"El Tepual Puerto Montt"
1999,12,1,79.6,"El Tepual Puerto Montt"
2000,1,1,87.4,"El Tepual Puerto Montt"
2000,2,1,151.4,"El Tepual Puerto Montt"
2000,3,1,88,"El Tepual Puerto Montt"
2000,4,1,107.2,"El Tepual Puerto Montt"
2000,5,1,63,"El Tepual Puerto Montt"
2000,6,1,363.4,"El Tepual Puerto Montt"
2000,7,1,215.8,"El Tepual Puerto Montt"
2000,8,1,102,"El Tepual Puerto Montt"
2000,9,1,88.2,"El Tepual Puerto Montt"
2000,10,1,156,"El Tepual Puerto Montt"
2000,11,1,124.8,"El Tepual Puerto Montt"
2000,12,1,68,"El Tepual Puerto Montt"
2001,1,1,235.2,"El Tepual Puerto Montt"
2001,2,1,53,"El Tepual Puerto Montt"
2001,3,1,148.8,"El Tepual Puerto Montt"
2001,4,1,86.3,"El Tepual Puerto Montt"
2001,5,1,199.5,"El Tepual Puerto Montt"
2001,6,1,175.8,"El Tepual Puerto Montt"
2001,7,1,257,"El Tepual Puerto Montt"
2001,8,1,176.9,"El Tepual Puerto Montt"
2001,9,1,80.2,"El Tepual Puerto Montt"
2001,10,1,110.6,"El Tepual Puerto Montt"
2001,11,1,105.6,"El Tepual Puerto Montt"
2001,12,1,23.8,"El Tepual Puerto Montt"
2002,1,1,70,"El Tepual Puerto Montt"
2002,2,1,113.8,"El Tepual Puerto Montt"
2002,3,1,115.5,"El Tepual Puerto Montt"
2002,4,1,151.6,"El Tepual Puerto Montt"
2002,5,1,345.2,"El Tepual Puerto Montt"
2002,6,1,209.8,"El Tepual Puerto Montt"
2002,7,1,130.8,"El Tepual Puerto Montt"
2002,8,1,196.8,"El Tepual Puerto Montt"
2002,9,1,178.4,"El Tepual Puerto Montt"
2002,10,1,259.4,"El Tepual Puerto Montt"
2002,11,1,170.2,"El Tepual Puerto Montt"
2002,12,1,92.8,"El Tepual Puerto Montt"
2003,1,1,97,"El Tepual Puerto Montt"
2003,2,1,56.4,"El Tepual Puerto Montt"
2003,3,1,67.6,"El Tepual Puerto Montt"
2003,4,1,106.2,"El Tepual Puerto Montt"
2003,5,1,70,"El Tepual Puerto Montt"
2003,6,1,214.4,"El Tepual Puerto Montt"
2003,7,1,127.8,"El Tepual Puerto Montt"
2003,8,1,182.6,"El Tepual Puerto Montt"
2003,9,1,142.2,"El Tepual Puerto Montt"
2003,10,1,94.8,"El Tepual Puerto Montt"
2003,11,1,130.4,"El Tepual Puerto Montt"
2003,12,1,122,"El Tepual Puerto Montt"
2004,1,1,67.8,"El Tepual Puerto Montt"
2004,2,1,27,"El Tepual Puerto Montt"
2004,3,1,116.4,"El Tepual Puerto Montt"
2004,4,1,265.6,"El Tepual Puerto Montt"
2004,5,1,49.6,"El Tepual Puerto Montt"
2004,6,1,326,"El Tepual Puerto Montt"
2004,7,1,133.8,"El Tepual Puerto Montt"
2004,8,1,131.5,"El Tepual Puerto Montt"
2004,9,1,103.8,"El Tepual Puerto Montt"
2004,10,1,170.6,"El Tepual Puerto Montt"
2004,11,1,80.8,"El Tepual Puerto Montt"
2004,12,1,84.6,"El Tepual Puerto Montt"
2005,1,1,68.2,"El Tepual Puerto Montt"
2005,2,1,14.8,"El Tepual Puerto Montt"
2005,3,1,192,"El Tepual Puerto Montt"
2005,4,1,126.4,"El Tepual Puerto Montt"
2005,5,1,391.9,"El Tepual Puerto Montt"
2005,6,1,228.8,"El Tepual Puerto Montt"
2005,7,1,213.2,"El Tepual Puerto Montt"
2005,8,1,201.4,"El Tepual Puerto Montt"
2005,9,1,71.4,"El Tepual Puerto Montt"
2005,10,1,44.8,"El Tepual Puerto Montt"
2005,11,1,170.7,"El Tepual Puerto Montt"
2005,12,1,52,"El Tepual Puerto Montt"
2006,1,1,136.5,"El Tepual Puerto Montt"
2006,2,1,62.5,"El Tepual Puerto Montt"
2006,3,1,149.2,"El Tepual Puerto Montt"
2006,4,1,260.8,"El Tepual Puerto Montt"
2006,5,1,155.2,"El Tepual Puerto Montt"
2006,6,1,291.6,"El Tepual Puerto Montt"
2006,7,1,281.8,"El Tepual Puerto Montt"
2006,8,1,126,"El Tepual Puerto Montt"
2006,9,1,138.8,"El Tepual Puerto Montt"
2006,10,1,177.8,"El Tepual Puerto Montt"
2006,11,1,63.4,"El Tepual Puerto Montt"
2006,12,1,175.2,"El Tepual Puerto Montt"
2007,1,1,21.6,"El Tepual Puerto Montt"
2007,2,1,45,"El Tepual Puerto Montt"
2007,3,1,77.4,"El Tepual Puerto Montt"
2007,4,1,132.2,"El Tepual Puerto Montt"
2007,5,1,83.1,"El Tepual Puerto Montt"
2007,6,1,138.4,"El Tepual Puerto Montt"
2007,7,1,178.3,"El Tepual Puerto Montt"
2007,8,1,148.2,"El Tepual Puerto Montt"
2007,9,1,162,"El Tepual Puerto Montt"
2007,10,1,147,"El Tepual Puerto Montt"
2007,11,1,51.2,"El Tepual Puerto Montt"
2007,12,1,61.2,"El Tepual Puerto Montt"
2008,1,1,38.5,"El Tepual Puerto Montt"
2008,2,1,43.8,"El Tepual Puerto Montt"
2008,3,1,64.2,"El Tepual Puerto Montt"
2008,4,1,160.6,"El Tepual Puerto Montt"
2008,5,1,354.6,"El Tepual Puerto Montt"
2008,6,1,169.4,"El Tepual Puerto Montt"
2008,7,1,268.4,"El Tepual Puerto Montt"
2008,8,1,233.2,"El Tepual Puerto Montt"
2008,9,1,41.9,"El Tepual Puerto Montt"
2008,10,1,61.3,"El Tepual Puerto Montt"
2008,11,1,125.6,"El Tepual Puerto Montt"
2008,12,1,29.8,"El Tepual Puerto Montt"
2009,1,1,31.6,"El Tepual Puerto Montt"
2009,2,1,117.6,"El Tepual Puerto Montt"
2009,3,1,66.6,"El Tepual Puerto Montt"
2009,4,1,143.6,"El Tepual Puerto Montt"
2009,5,1,214.8,"El Tepual Puerto Montt"
2009,6,1,187,"El Tepual Puerto Montt"
2009,7,1,82.8,"El Tepual Puerto Montt"
2009,8,1,263.6,"El Tepual Puerto Montt"
2009,9,1,70.8,"El Tepual Puerto Montt"
2009,10,1,137.7,"El Tepual Puerto Montt"
2009,11,1,162.6,"El Tepual Puerto Montt"
2009,12,1,118.6,"El Tepual Puerto Montt"
2010,1,1,94.4,"El Tepual Puerto Montt"
2010,2,1,76.2,"El Tepual Puerto Montt"
2010,3,1,114.8,"El Tepual Puerto Montt"
2010,4,1,67.8,"El Tepual Puerto Montt"
2010,5,1,111.6,"El Tepual Puerto Montt"
2010,6,1,197.4,"El Tepual Puerto Montt"
2010,7,1,123,"El Tepual Puerto Montt"
2010,8,1,156,"El Tepual Puerto Montt"
2010,9,1,85.2,"El Tepual Puerto Montt"
2010,10,1,94,"El Tepual Puerto Montt"
2010,11,1,94.6,"El Tepual Puerto Montt"
2010,12,1,78.6,"El Tepual Puerto Montt"
2011,1,1,115.6,"El Tepual Puerto Montt"
2011,2,1,37.4,"El Tepual Puerto Montt"
2011,3,1,194.5,"El Tepual Puerto Montt"
2011,4,1,124.2,"El Tepual Puerto Montt"
2011,5,1,136.2,"El Tepual Puerto Montt"
2011,6,1,187.8,"El Tepual Puerto Montt"
2011,7,1,265,"El Tepual Puerto Montt"
2011,8,1,208.2,"El Tepual Puerto Montt"
2011,9,1,173.2,"El Tepual Puerto Montt"
2011,10,1,63.1,"El Tepual Puerto Montt"
2011,11,1,137.6,"El Tepual Puerto Montt"
2011,12,1,37.3,"El Tepual Puerto Montt"
2012,1,1,70.2,"El Tepual Puerto Montt"
2012,2,1,146.8,"El Tepual Puerto Montt"
2012,3,1,36.4,"El Tepual Puerto Montt"
2012,4,1,87.2,"El Tepual Puerto Montt"
2012,5,1,226.4,"El Tepual Puerto Montt"
2012,6,1,243,"El Tepual Puerto Montt"
2012,7,1,166.8,"El Tepual Puerto Montt"
2012,8,1,162.4,"El Tepual Puerto Montt"
2012,9,1,83.4,"El Tepual Puerto Montt"
2012,10,1,50.9,"El Tepual Puerto Montt"
2012,11,1,26.6,"El Tepual Puerto Montt"
2012,12,1,226.6,"El Tepual Puerto Montt"
2013,1,1,37.8,"El Tepual Puerto Montt"
2013,2,1,117.4,"El Tepual Puerto Montt"
2013,3,1,103,"El Tepual Puerto Montt"
2013,4,1,136.8,"El Tepual Puerto Montt"
2013,5,1,232,"El Tepual Puerto Montt"
2013,6,1,225,"El Tepual Puerto Montt"
2013,7,1,175.2,"El Tepual Puerto Montt"
2013,8,1,229,"El Tepual Puerto Montt"
2013,9,1,135.4,"El Tepual Puerto Montt"
2013,10,1,81.2,"El Tepual Puerto Montt"
2013,11,1,75,"El Tepual Puerto Montt"
2013,12,1,47.6,"El Tepual Puerto Montt"
2014,1,1,95.4,"El Tepual Puerto Montt"
2014,2,1,60.2,"El Tepual Puerto Montt"
2014,3,1,105.8,"El Tepual Puerto Montt"
2014,4,1,154.8,"El Tepual Puerto Montt"
2014,5,1,190,"El Tepual Puerto Montt"
2014,6,1,238.4,"El Tepual Puerto Montt"
2014,7,1,202.2,"El Tepual Puerto Montt"
2014,8,1,122.6,"El Tepual Puerto Montt"
2014,9,1,138.4,"El Tepual Puerto Montt"
2014,10,1,103.2,"El Tepual Puerto Montt"
2014,11,1,52,"El Tepual Puerto Montt"
2014,12,1,44.8,"El Tepual Puerto Montt"
2015,1,1,9.6,"El Tepual Puerto Montt"
2015,2,1,25.6,"El Tepual Puerto Montt"
2015,3,1,55.6,"El Tepual Puerto Montt"
2015,4,1,99,"El Tepual Puerto Montt"
2015,5,1,224.6,"El Tepual Puerto Montt"
2015,6,1,164.8,"El Tepual Puerto Montt"
2015,7,1,270.9,"El Tepual Puerto Montt"
2015,8,1,264.6,"El Tepual Puerto Montt"
2015,9,1,80.8,"El Tepual Puerto Montt"
2015,10,1,64,"El Tepual Puerto Montt"
2015,11,1,101,"El Tepual Puerto Montt"
2015,12,1,72.4,"El Tepual Puerto Montt"
2016,1,1,18.6,"El Tepual Puerto Montt"
2016,2,1,39.2,"El Tepual Puerto Montt"
2016,3,1,37.8,"El Tepual Puerto Montt"
2016,4,1,127.6,"El Tepual Puerto Montt"
2016,5,1,29.8,"El Tepual Puerto Montt"
2016,6,1,45,"El Tepual Puerto Montt"
2016,7,1,129,"El Tepual Puerto Montt"
2016,8,1,185.6,"El Tepual Puerto Montt"
2016,9,1,81.6,"El Tepual Puerto Montt"
2016,10,1,88.4,"El Tepual Puerto Montt"
2016,11,1,80.2,"El Tepual Puerto Montt"
2016,12,1,101,"El Tepual Puerto Montt"
2017,1,1,73,"El Tepual Puerto Montt"
2017,2,1,137.4,"El Tepual Puerto Montt"
2017,3,1,71.4,"El Tepual Puerto Montt"
2017,4,1,110.2,"El Tepual Puerto Montt"
2017,5,1,220.6,"El Tepual Puerto Montt"
2017,6,1,275.6,"El Tepual Puerto Montt"
2017,7,1,122.2,"El Tepual Puerto Montt"
2017,8,1,314.4,"El Tepual Puerto Montt"
2017,9,1,112.2,"El Tepual Puerto Montt"
2017,10,1,203,"El Tepual Puerto Montt"
2017,11,1,53,"El Tepual Puerto Montt"
2017,12,1,91,"El Tepual Puerto Montt"
2018,1,1,44.6,"El Tepual Puerto Montt"
2018,2,1,31.8,"El Tepual Puerto Montt"
2018,3,1,157.8,"El Tepual Puerto Montt"
2018,4,1,134.2,"El Tepual Puerto Montt"
2018,5,1,131.6,"El Tepual Puerto Montt"
2018,6,1,171,"El Tepual Puerto Montt"
2018,7,1,86.8,"El Tepual Puerto Montt"
2018,8,1,183.6,"El Tepual Puerto Montt"
2018,9,1,163.2,"El Tepual Puerto Montt"
2018,10,1,147.6,"El Tepual Puerto Montt"
2018,11,1,122.8,"El Tepual Puerto Montt"
2018,12,1,66.6,"El Tepual Puerto Montt"
2019,1,1,33.2,"El Tepual Puerto Montt"
2019,2,1,21.2,"El Tepual Puerto Montt"
2019,3,1,55,"El Tepual Puerto Montt"
2019,4,1,120,"El Tepual Puerto Montt"
2019,5,1,148.6,"El Tepual Puerto Montt"
2019,6,1,179.2,"El Tepual Puerto Montt"
2019,7,1,183.2,"El Tepual Puerto Montt"
2019,8,1,87.4,"El Tepual Puerto Montt"
2019,9,1,59.2,"El Tepual Puerto Montt"
2019,10,1,86.6,"El Tepual Puerto Montt"
2019,11,1,92.6,"El Tepual Puerto Montt"
2019,12,1,61,"El Tepual Puerto Montt"
2020,1,1,76,"El Tepual Puerto Montt"
2020,2,1,49.4,"El Tepual Puerto Montt"
2020,3,1,60.4,"El Tepual Puerto Montt"
2020,4,1,133.6,"El Tepual Puerto Montt"
2020,5,1,183.6,"El Tepual Puerto Montt"
2020,6,1,204.2,"El Tepual Puerto Montt"
2020,7,1,173.4,"El Tepual Puerto Montt"
2020,8,1,166.6,"El Tepual Puerto Montt"
2020,9,1,77.2,"El Tepual Puerto Montt"
2020,10,1,74.8,"El Tepual Puerto Montt"
2020,11,1,57,"El Tepual Puerto Montt"
2020,12,1,95.8,"El Tepual Puerto Montt"
2021,1,1,44.6,"El Tepual Puerto Montt"
2021,2,1,9.8,"El Tepual Puerto Montt"
2021,3,1,33.8,"El Tepual Puerto Montt"
2021,4,1,116.8,"El Tepual Puerto Montt"
2021,5,1,94.2,"El Tepual Puerto Montt"
2021,6,1,171.6,"El Tepual Puerto Montt"
2021,7,1,96.2,"El Tepual Puerto Montt"
2021,8,1,152.9,"El Tepual Puerto Montt"
2021,9,1,77.2,"El Tepual Puerto Montt"
2021,10,1,40.2,"El Tepual Puerto Montt"
2021,11,1,44.4,"El Tepual Puerto Montt"
2021,12,1,40,"El Tepual Puerto Montt"
2022,1,1,77.4,"El Tepual Puerto Montt"
2022,2,1,69.8,"El Tepual Puerto Montt"
2022,3,1,104.2,"El Tepual Puerto Montt"
2022,4,1,133,"El Tepual Puerto Montt"
2022,5,1,97.4,"El Tepual Puerto Montt"
2022,6,1,172.8,"El Tepual Puerto Montt"
2022,7,1,204,"El Tepual Puerto Montt"
2022,8,1,92.4,"El Tepual Puerto Montt"
2022,9,1,95.4,"El Tepual Puerto Montt"
2022,10,1,96.4,"El Tepual Puerto Montt"
2022,11,1,66.6,"El Tepual Puerto Montt"
2022,12,1,70.2,"El Tepual Puerto Montt"
2023,1,1,34,"El Tepual Puerto Montt"
2023,2,1,41.1,"El Tepual Puerto Montt"
2023,3,1,75,"El Tepual Puerto Montt"
2023,4,1,118,"El Tepual Puerto Montt"
2023,5,1,128.2,"El Tepual Puerto Montt"
2023,6,1,168.8,"El Tepual Puerto Montt"
2023,7,1,184.8,"El Tepual Puerto Montt"
2023,8,1,172.3,"El Tepual Puerto Montt"
2023,9,1,175.6,"El Tepual Puerto Montt"
2023,10,1,72,"El Tepual Puerto Montt"
2023,11,1,109,"El Tepual Puerto Montt"
2023,12,1,34.2,"El Tepual Puerto Montt"
2024,1,1,37,"El Tepual Puerto Montt"
2024,2,1,29.8,"El Tepual Puerto Montt"
2024,3,1,111.2,"El Tepual Puerto Montt"
2024,4,1,137.8,"El Tepual Puerto Montt"
2024,5,1,146.4,"El Tepual Puerto Montt"
2024,6,1,193.6,"El Tepual Puerto Montt"
2024,7,1,88.4,"El Tepual Puerto Montt"
2024,8,1,85.4,"El Tepual Puerto Montt"
2024,9,1,158.8,"El Tepual Puerto Montt"
2024,10,1,32.8,"El Tepual Puerto Montt"
2024,11,1,152.2,"El Tepual Puerto Montt"
2024,12,1,29.2,"El Tepual Puerto Montt"
2025,1,1,41.2,"El Tepual Puerto Montt"
2025,2,1,42.6,"El Tepual Puerto Montt"
2025,3,1,76,"El Tepual Puerto Montt"
2025,4,1,132.8,"El Tepual Puerto Montt"
